Description,POA_l,POA_u,CS,PvsG,day_only,Metric,Freq,Method,slope,intercept,PLR,uncertainty
PvsPOA_POA0_PR_W,0,,,1,0,PR,W,YOY,,,-0.0510931625520444,0.0030081042864251
PvsPOA_POA50_PVUSA_W,50,,,1,0,PVUSA,W,YOY,,,-0.0479798674262116,0.0018142561064254
PvsPOA_POA500_huld_W,500,,,1,0,huld,W,YOY,,,-0.0462002398190151,0.0005175064194877
POA200_PR_W,200,,,0,0,PR,W,YOY,,,-0.0455862155179129,0.0026909320502268
PvsPOA_POA200_huld_W,200,,,1,0,huld,W,YOY,,,-0.0452807866659447,0.0008879959422623
POA500_huld_W,500,,,0,0,huld,W,YOY,,,-0.0458791234101246,0.0006601475480431
POA50_PR_W,50,,,0,0,PR,W,YOY,,,-0.0504944411249494,0.0019819813757893
PvsPOA_POA100_huld_W,100,,,1,0,huld,W,YOY,,,-0.0465371939049898,0.0007911801659514
POA20_PR_W,20,,,0,0,PR,W,YOY,,,-0.0517261301410808,0.0024903679954395
POA50_PI_W,50,,,0,0,PI,W,YOY,,,-0.0551323331591254,0.0054335288924348
POA100_PI_W,100,,,0,0,PI,W,YOY,,,-0.0555247566449353,0.0041929546392188
POA200_huld_W,200,,,0,0,huld,W,YOY,,,-0.0460801436894666,0.0008684967406033
PvsPOA_POA800_PRt_W,800,,,1,0,PRt,W,YOY,,,-0.047167930802245,0.0005361940340211
POA20_PVUSA_W,20,,,0,0,PVUSA,W,YOY,,,-0.0493223310480863,0.0013507882539795
PvsPOA_POA50_huld_W,50,,,1,0,huld,W,YOY,,,-0.0474121692688317,0.0009667785341206
PvsPOA_POA800_P_W,800,,,1,0,P,W,YOY,,,-0.0466059489391563,0.007479515406642
POA200_PRt_W,200,,,0,0,PRt,W,YOY,,,-0.0499611627059484,0.0026140259603927
PvsPOA_POA800_PR_W,800,,,1,0,PR,W,YOY,,,-0.0464786658068551,0.0049931361508176
PvsPOA_POA200_PI_W,200,,,1,0,PI,W,YOY,,,-0.0491174991240077,0.0024217149960705
PvsPOA_POA20_PI_W,20,,,1,0,PI,W,YOY,,,-0.0555580059151765,0.0047033948557717
POA5_PRt_W,5,,,0,0,PRt,W,YOY,,,-0.0556765773868303,0.0052772874342945
PvsPOA_POA100_PR_W,100,,,1,0,PR,W,YOY,,,-0.0487295299848777,0.0020717755160884
PvsPOA_POA500_P_W,500,,,1,0,P,W,YOY,,,-0.0614632991446317,0.0157136238810187
POA800_huld_W,800,,,0,0,huld,W,YOY,,,-0.046729973994818,0.0007335058762378
PvsPOA_POA500_PR_W,500,,,1,0,PR,W,YOY,,,-0.0419086796896798,0.0021911679573778
PvsPOA_POA800_huld_W,800,,,1,0,huld,W,YOY,,,-0.0468655794135965,0.0006991002116241
PvsPOA_POA5_huld_W,5,,,1,0,huld,W,YOY,,,-0.0488068793983151,0.0006385384544208
POA500_PI_W,500,,,0,0,PI,W,YOY,,,-0.0468635551370379,0.0012309114406051
POA0_huld_W,0,,,0,0,huld,W,YOY,,,-0.0439613383413967,0.0087125109373077
POA5_PR_W,5,,,0,0,PR,W,YOY,,,-0.0514763794497981,0.0026265457473353
PvsPOA_POA50_PI_W,50,,,1,0,PI,W,YOY,,,-0.0545507653061591,0.0048581886805614
POA0_P_W,0,,,0,0,P,W,YOY,,,-0.1280366604540226,0.0368771678996536
POA50_P_W,50,,,0,0,P,W,YOY,,,-0.1217546008025218,0.0383532337743959
PvsPOA_POA20_PR_W,20,,,1,0,PR,W,YOY,,,-0.0507892583579708,0.0029348713906627
PvsPOA_POA0_PRt_W,0,,,1,0,PRt,W,YOY,,,-0.0550221449602646,0.0051449299179961
PvsPOA_POA200_PVUSA_ME,200,,,1,0,PVUSA,ME,YOY,,,-0.0470645999908447,0.0008304626954709
POA0_P_ME,0,,,0,0,P,ME,YOY,,,-0.0753374099731445,0.0452330124378204
POA50_P_ME,50,,,0,0,P,ME,YOY,,,-0.0758536171913147,0.0460348117351532
POA50_PRt_ME,50,,,0,0,PRt,ME,YOY,,,-0.0495114612579345,0.0040735757350921
POA500_PI_ME,500,,,0,0,PI,ME,YOY,,,-0.0466523742675781,0.0011281061172485
PvsPOA_POA50_PI_ME,50,,,1,0,PI,ME,YOY,,,-0.0494736433029174,0.0055772948265075
PvsPOA_POA50_PVUSA_ME,50,,,1,0,PVUSA,ME,YOY,,,-0.0477602767944335,0.0019480422090311
POA100_PVUSA_ME,100,,,0,0,PVUSA,ME,YOY,,,-0.0487059833052379,0.0019251120904755
PvsPOA_POA5_PR_ME,5,,,1,0,PR,ME,YOY,,,-0.0490439377195848,0.003578336238861
PvsPOA_POA0_PVUSA_ME,0,,,1,0,PVUSA,ME,YOY,,,-0.0495142030715942,0.0020649637615745
PvsPOA_POA100_PVUSA_ME,100,,,1,0,PVUSA,ME,YOY,,,-0.0472199606895446,0.0014888942241668
PvsPOA_POA50_huld_ME,50,,,1,0,huld,ME,YOY,,,-0.0480896544456481,0.0015054786205291
PvsPOA_POA800_PRt_ME,800,,,1,0,PRt,ME,YOY,,,-0.0469916439056396,0.0004955530166625
POA200_huld_ME,200,,,0,0,huld,ME,YOY,,,-0.0465789922599583,0.0009792900085449
POA0_PVUSA_ME,0,,,0,0,PVUSA,ME,YOY,,,-0.0501389908986013,0.0017883467674255
PvsPOA_POA500_P_ME,500,,,1,0,P,ME,YOY,,,-0.044708547592163,0.0163173675537109
PvsPOA_POA500_PI_ME,500,,,1,0,PI,ME,YOY,,,-0.0462834548950195,0.0010651511572749
POA200_PR_ME,200,,,0,0,PR,ME,YOY,,,-0.0440569806098938,0.0043693924210762
POA5_PR_ME,5,,,0,0,PR,ME,YOY,,,-0.0509358358383178,0.0028964523409233
PvsPOA_POA20_PRt_ME,20,,,1,0,PRt,ME,YOY,,,-0.0498945140838623,0.0052732229232788
PvsPOA_POA100_P_ME,100,,,1,0,P,ME,YOY,,,-0.0722447633743286,0.0478954589366912
PvsPOA_POA5_huld_ME,5,,,1,0,huld,ME,YOY,,,-0.0493483356113642,0.0015631914138793
POA0_PI_ME,0,,,0,0,PI,ME,YOY,,,-0.0509326364173263,0.0038256645202636
PvsPOA_POA800_P_ME,800,,,1,0,P,ME,YOY,,,-0.0452187061309814,0.0062080323696136
POA0_PR_ME,0,,,0,0,PR,ME,YOY,,,-0.0509796714782714,0.0032682091225691
POA200_PRt_ME,200,,,0,0,PRt,ME,YOY,,,-0.0476763248443603,0.0034011233536923
PvsPOA_POA50_PR_ME,50,,,1,0,PR,ME,YOY,,,-0.047519474029541,0.0039331748185913
PvsPOA_POA100_PI_ME,100,,,1,0,PI,ME,YOY,,,-0.0497667789459228,0.0063111329078674
POA50_PVUSA_ME,50,,,0,0,PVUSA,ME,YOY,,,-0.0488775086402893,0.0020018815994262
POA20_PI_ME,20,,,0,0,PI,ME,YOY,,,-0.0500968277780084,0.0037346196174621
PvsPOA_POA50_PRt_ME,50,,,1,0,PRt,ME,YOY,,,-0.0496860122680664,0.0060257029533386
PvsPOA_POA200_huld_ME,200,,,1,0,huld,ME,YOY,,,-0.0467988538742065,0.0013239538669586
POA20_huld_ME,20,,,0,0,huld,ME,YOY,,,-0.048893987370319,0.0014287519454956
POA5_PRt_ME,5,,,0,0,PRt,ME,YOY,,,-0.0513372590633037,0.0037036848068237
PvsPOA_POA20_PR_ME,20,,,1,0,PR,ME,YOY,,,-0.0486253438751554,0.003979742527008
POA0_huld_ME,0,,,0,0,huld,ME,YOY,,,-0.0480678081512451,0.0093984603881835
POA5_PI_ME,5,,,0,0,PI,ME,YOY,,,-0.0508696899388005,0.0038011980056762
PvsPOA_POA5_PI_ME,5,,,1,0,PI,ME,YOY,,,-0.0494684600830078,0.0053654289245605
POA5_PVUSA_ME,5,,,0,0,PVUSA,ME,YOY,,,-0.0500995880267659,0.0018154096603393
PvsPOA_POA20_huld_ME,20,,,1,0,huld,ME,YOY,,,-0.0494590711593627,0.0015973734855651
POA20_PVUSA_ME,20,,,0,0,PVUSA,ME,YOY,,,-0.0496006667939691,0.0019219231605529
POA20_PRt_ME,20,,,0,0,PRt,ME,YOY,,,-0.0505166675223678,0.0039474058151245
PvsPOA_POA20_P_ME,20,,,1,0,P,ME,YOY,,,-0.0747502616650419,0.0472573947906494
POA500_PVUSA_ME,500,,,0,0,PVUSA,ME,YOY,,,-0.0455487656593322,0.0011671495437622
POA500_PRt_ME,500,,,0,0,PRt,ME,YOY,,,-0.0466815829277038,0.0010999475020528
POA100_PRt_ME,100,,,0,0,PRt,ME,YOY,,,-0.0509493970870971,0.0044329436815501
POA500_huld_ME,500,,,0,0,huld,ME,YOY,,,-0.0456932210922241,0.0011897087097167
POA20_PR_ME,20,,,0,0,PR,ME,YOY,,,-0.051152286529541,0.0040740346908569
POA800_PR_ME,800,,,0,0,PR,ME,YOY,,,-0.0429710149765014,0.006986676454544
PvsPOA_POA800_PVUSA_ME,800,,,1,0,PVUSA,ME,YOY,,,-0.0470101261138916,0.0010138440132141
POA5_P_ME,5,,,0,0,P,ME,YOY,,,-0.075299232006073,0.0430825328826904
PvsPOA_POA50_P_ME,50,,,1,0,P,ME,YOY,,,-0.0746695994288543,0.0460130566358566
POA200_PI_ME,200,,,0,0,PI,ME,YOY,,,-0.0474444007873535,0.0035463571548461
POA0_PRt_ME,0,,,0,0,PRt,ME,YOY,,,-0.0514041287000061,0.0037283587455749
PvsPOA_POA0_huld_ME,0,,,1,0,huld,ME,YOY,,,-0.0493483356113642,0.0016152560710906
POA100_huld_ME,100,,,0,0,huld,ME,YOY,,,-0.047111546276697,0.0007631770867467
PvsPOA_POA0_PR_ME,0,,,1,0,PR,ME,YOY,,,-0.0490439377195848,0.0041578125953674
PvsPOA_POA500_PVUSA_ME,500,,,1,0,PVUSA,ME,YOY,,,-0.0462788653373718,0.0008355379104614
PvsPOA_POA0_PRt_ME,0,,,1,0,PRt,ME,YOY,,,-0.0496599674224853,0.0050454139709472
POA100_PI_ME,100,,,0,0,PI,ME,YOY,,,-0.0510301876068115,0.0050674148921758
POA500_PR_ME,500,,,0,0,PR,ME,YOY,,,-0.0427718017596364,0.0067104995250701
POA5_huld_ME,5,,,0,0,huld,ME,YOY,,,-0.0490945461994963,0.0012085863149882
PvsPOA_POA200_PI_ME,200,,,1,0,PI,ME,YOY,,,-0.0468460917472839,0.0030130994319915
PvsPOA_POA0_P_ME,0,,,1,0,P,ME,YOY,,,-0.0750733722884798,0.0449054670333862
PvsPOA_POA200_PR_ME,200,,,1,0,PR,ME,YOY,,,-0.0437145233154296,0.0043727562564318
POA200_PVUSA_ME,200,,,0,0,PVUSA,ME,YOY,,,-0.0467254514381533,0.001335916519165
PvsPOA_POA200_P_ME,200,,,1,0,P,ME,YOY,,,-0.0512662839889526,0.0300243771076202
PvsPOA_POA200_PRt_ME,200,,,1,0,PRt,ME,YOY,,,-0.046876220703125,0.003185167312622
POA800_PRt_ME,800,,,0,0,PRt,ME,YOY,,,-0.0467920303344726,0.0006229257583618
POA800_huld_ME,800,,,0,0,huld,ME,YOY,,,-0.0471112728118896,0.0009272098541259
PvsPOA_POA500_huld_ME,500,,,1,0,huld,ME,YOY,,,-0.0466060924530029,0.0008497858047485
POA50_huld_ME,50,,,0,0,huld,ME,YOY,,,-0.0477320265769958,0.001211313817019
PvsPOA_POA20_PI_ME,20,,,1,0,PI,ME,YOY,,,-0.0496764755249023,0.0053285670280456
POA100_P_ME,100,,,0,0,P,ME,YOY,,,-0.0767414569854736,0.04626673579216
PvsPOA_POA5_PVUSA_ME,5,,,1,0,PVUSA,ME,YOY,,,-0.0495142030715942,0.0019980382919311
PvsPOA_POA800_huld_ME,800,,,1,0,huld,ME,YOY,,,-0.0469537353515625,0.0011172008514404
POA50_PR_ME,50,,,0,0,PR,ME,YOY,,,-0.0505586552619934,0.0041613125801086
POA800_PVUSA_ME,800,,,0,0,PVUSA,ME,YOY,,,-0.0469156838505645,0.001178650856018
POA800_P_ME,800,,,0,0,P,ME,YOY,,,-0.0454435920715332,0.0076950192451477
PvsPOA_POA500_PR_ME,500,,,1,0,PR,ME,YOY,,,-0.0422381359501614,0.005344808101654
PvsPOA_POA5_PRt_ME,5,,,1,0,PRt,ME,YOY,,,-0.0496599674224853,0.0050454139709472
POA200_P_ME,200,,,0,0,P,ME,YOY,,,-0.0580638360977172,0.0316210412979126
PvsPOA_POA0_PI_ME,0,,,1,0,PI,ME,YOY,,,-0.0494684600830078,0.0063552236557006
POA100_PR_ME,100,,,0,0,PR,ME,YOY,,,-0.0510590958595275,0.0046662092208862
POA800_PI_ME,800,,,0,0,PI,ME,YOY,,,-0.0467917346954345,0.0006155061721801
PvsPOA_POA20_PVUSA_ME,20,,,1,0,PVUSA,ME,YOY,,,-0.0493625974655151,0.0020346034615417
PvsPOA_POA5_P_ME,5,,,1,0,P,ME,YOY,,,-0.0750733722884798,0.0446043038368225
PvsPOA_POA100_huld_ME,100,,,1,0,huld,ME,YOY,,,-0.0474384427070617,0.0009485113057282
PvsPOA_POA800_PI_ME,800,,,1,0,PI,ME,YOY,,,-0.0469842529296875,0.0004935551731964
PvsPOA_POA500_PRt_ME,500,,,1,0,PRt,ME,YOY,,,-0.0462522506713867,0.001047392686208
POA20_P_ME,20,,,0,0,P,ME,YOY,,,-0.0753335952758789,0.0452908504009246
PvsPOA_POA100_PR_ME,100,,,1,0,PR,ME,YOY,,,-0.0462225675582885,0.0047153520584106
PvsPOA_POA800_PR_ME,800,,,1,0,PR,ME,YOY,,,-0.0425825119018554,0.0066420137882232
PvsPOA_POA100_PRt_ME,100,,,1,0,PRt,ME,YOY,,,-0.0498226308822631,0.0055658197402954
POA500_P_ME,500,,,0,0,P,ME,YOY,,,-0.0450977993011474,0.0095611214637756
POA50_PI_ME,50,,,0,0,PI,ME,YOY,,,-0.0494303703308105,0.0041673183441162
POA20_PR_D,20,,,0,0,PR,D,YOY,,,-0.0503117122285352,0.0021556656738448
POA0_PR_D,0,,,0,0,PR,D,YOY,,,-0.0495858755919451,0.0023323011398315
PvsPOA_POA800_PVUSA_D,800,,,1,0,PVUSA,D,YOY,,,-0.0474982133980005,0.000474153172356
POA800_PR_D,800,,,0,0,PR,D,YOY,,,-0.0486538837972234,0.0023047136293875
PvsPOA_POA100_P_D,100,,,1,0,P,D,YOY,,,-0.1048087292290776,0.0365793704986572
POA20_PRt_D,20,,,0,0,PRt,D,YOY,,,-0.0536104440689086,0.003419280052185
PvsPOA_POA5_P_D,5,,,1,0,P,D,YOY,,,-0.1196529865264892,0.0373435779347445
POA50_PR_D,50,,,0,0,PR,D,YOY,,,-0.0493102560929261,0.0021390461921691
PvsPOA_POA200_PI_D,200,,,1,0,PI,D,YOY,,,-0.0500318431854248,0.0019794479940758
PvsPOA_POA500_PVUSA_D,500,,,1,0,PVUSA,D,YOY,,,-0.04664698628054,0.0002892430037097
PvsPOA_POA0_PVUSA_D,0,,,1,0,PVUSA,D,YOY,,,-0.0492470813774671,0.0012305766563923
PvsPOA_POA500_huld_D,500,,,1,0,huld,D,YOY,,,-0.0466305923461914,0.0003195548839256
PvsPOA_POA100_PR_D,100,,,1,0,PR,D,YOY,,,-0.0471829175949096,0.0018433295182191
POA200_PRt_D,200,,,0,0,PRt,D,YOY,,,-0.0505414581298828,0.0020765662193298
PvsPOA_POA20_P_D,20,,,1,0,P,D,YOY,,,-0.1199539947509765,0.0378657293319702
POA800_PRt_D,800,,,0,0,PRt,D,YOY,,,-0.0466167201761339,0.0004809008684953
POA50_PRt_D,50,,,0,0,PRt,D,YOY,,,-0.0539060831069946,0.0032672595977783
PvsPOA_POA800_PR_D,800,,,1,0,PR,D,YOY,,,-0.0499330139160156,0.0029198283054789
POA0_PRt_D,0,,,0,0,PRt,D,YOY,,,-0.0534127068519592,0.0032371643299613
PvsPOA_POA5_PR_D,5,,,1,0,PR,D,YOY,,,-0.0480131530761718,0.0025021685567058
PvsPOA_POA500_P_D,500,,,1,0,P,D,YOY,,,-0.0438814449310302,0.0104431565199556
POA5_P_D,5,,,0,0,P,D,YOY,,,-0.1340105657369061,0.0357940822351174
PvsPOA_POA800_PRt_D,800,,,1,0,PRt,D,YOY,,,-0.0468024635314941,0.0003434994808703
POA100_PI_D,100,,,0,0,PI,D,YOY,,,-0.0548347234725952,0.0025857322203005
PvsPOA_POA20_huld_D,20,,,1,0,huld,D,YOY,,,-0.0489646816253662,0.0006823277253596
PvsPOA_POA0_huld_D,0,,,1,0,huld,D,YOY,,,-0.0491455173492431,0.0007106685638427
POA50_PI_D,50,,,0,0,PI,D,YOY,,,-0.053944706916809,0.0032622385871866
PvsPOA_POA200_PRt_D,200,,,1,0,PRt,D,YOY,,,-0.0498881912231445,0.0019807815551757
PvsPOA_POA50_PR_D,50,,,1,0,PR,D,YOY,,,-0.0477203130722045,0.0022073684494352
PvsPOA_POA20_PR_D,20,,,1,0,PR,D,YOY,,,-0.048039436340332,0.0021911547985233
POA100_PVUSA_D,100,,,0,0,PVUSA,D,YOY,,,-0.0491001892089843,0.0011664366656965
PvsPOA_POA5_PVUSA_D,5,,,1,0,PVUSA,D,YOY,,,-0.0492470813774671,0.0012192726135253
PvsPOA_POA500_PRt_D,500,,,1,0,PRt,D,YOY,,,-0.0464869872794125,0.0006428034312465
POA200_huld_D,200,,,0,0,huld,D,YOY,,,-0.0455474479602334,0.0006142568588256
POA20_PI_D,20,,,0,0,PI,D,YOY,,,-0.0539858341217041,0.0035892724990844
PvsPOA_POA100_huld_D,100,,,1,0,huld,D,YOY,,,-0.0466720466405316,0.0006148939854134
PvsPOA_POA0_PR_D,0,,,1,0,PR,D,YOY,,,-0.0480131530761718,0.0024885727408153
PvsPOA_POA800_P_D,800,,,1,0,P,D,YOY,,,-0.0390912890434265,0.006321540295752
POA200_PR_D,200,,,0,0,PR,D,YOY,,,-0.0460004806518554,0.0015239715576171
POA50_P_D,50,,,0,0,P,D,YOY,,,-0.132333755493164,0.0349956731587811
POA100_huld_D,100,,,0,0,huld,D,YOY,,,-0.0474095344543457,0.0007070488063364
PvsPOA_POA200_huld_D,200,,,1,0,huld,D,YOY,,,-0.0452368259429931,0.000663845539093
POA0_PVUSA_D,0,,,0,0,PVUSA,D,YOY,,,-0.0499743223190307,0.0012235927581787
PvsPOA_POA5_huld_D,5,,,1,0,huld,D,YOY,,,-0.0491455173492431,0.0006851577758789
PvsPOA_POA50_PI_D,50,,,1,0,PI,D,YOY,,,-0.0523649144172668,0.0030985176563262
PvsPOA_POA5_PRt_D,5,,,1,0,PRt,D,YOY,,,-0.0514099907875061,0.0031705416160854
PvsPOA_POA0_P_D,0,,,1,0,P,D,YOY,,,-0.1196529865264892,0.0371441841125488
POA5_PRt_D,5,,,0,0,PRt,D,YOY,,,-0.0535675287246704,0.0033413028717041
POA800_PI_D,800,,,0,0,PI,D,YOY,,,-0.0466247709722466,0.0004779402459593
POA500_huld_D,500,,,0,0,huld,D,YOY,,,-0.0461864757537841,0.00032390832901
POA500_PR_D,500,,,0,0,PR,D,YOY,,,-0.0439602085417331,0.0014445555894101
POA500_PI_D,500,,,0,0,PI,D,YOY,,,-0.0464309026504474,0.0008006110470289
POA5_PVUSA_D,5,,,0,0,PVUSA,D,YOY,,,-0.0499340009689331,0.0012250576579505
PvsPOA_POA500_PI_D,500,,,1,0,PI,D,YOY,,,-0.0465081654611181,0.000652666402114
POA5_huld_D,5,,,0,0,huld,D,YOY,,,-0.0502602481842041,0.0006082551401169
POA200_PI_D,200,,,0,0,PI,D,YOY,,,-0.0505476343175752,0.0021192208339607
PvsPOA_POA20_PVUSA_D,20,,,1,0,PVUSA,D,YOY,,,-0.0494894671440124,0.0011596393585205
PvsPOA_POA200_PR_D,200,,,1,0,PR,D,YOY,,,-0.0446573713438106,0.0013619947433471
POA0_huld_D,0,,,0,0,huld,D,YOY,,,-0.039709985256195,0.0041963998455068
POA800_PVUSA_D,800,,,0,0,PVUSA,D,YOY,,,-0.0462406332876117,0.0005566249978639
PvsPOA_POA20_PRt_D,20,,,1,0,PRt,D,YOY,,,-0.0513708019256591,0.0031124898195266
PvsPOA_POA200_P_D,200,,,1,0,P,D,YOY,,,-0.0905187290222918,0.0269181190357833
PvsPOA_POA200_PVUSA_D,200,,,1,0,PVUSA,D,YOY,,,-0.0469709634780883,0.0005056714751029
PvsPOA_POA50_huld_D,50,,,1,0,huld,D,YOY,,,-0.0479744610239247,0.0006389617919921
POA500_PRt_D,500,,,0,0,PRt,D,YOY,,,-0.0463804006576538,0.0008101223205608
PvsPOA_POA800_huld_D,800,,,1,0,huld,D,YOY,,,-0.0476717376708984,0.0005212953210994
POA5_PR_D,5,,,0,0,PR,D,YOY,,,-0.0495827751732914,0.0023304306268691
PvsPOA_POA50_P_D,50,,,1,0,P,D,YOY,,,-0.1076890850067138,0.0371701431274414
PvsPOA_POA0_PRt_D,0,,,1,0,PRt,D,YOY,,,-0.0514099907875061,0.0031189832710177
PvsPOA_POA5_PI_D,5,,,1,0,PI,D,YOY,,,-0.0512950992584228,0.0031795215606689
POA800_huld_D,800,,,0,0,huld,D,YOY,,,-0.046347529888153,0.0004887788627063
POA100_PRt_D,100,,,0,0,PRt,D,YOY,,,-0.0547120690997181,0.0025779008865356
PvsPOA_POA100_PRt_D,100,,,1,0,PRt,D,YOY,,,-0.0534184551239013,0.0024352979660034
POA500_P_D,500,,,0,0,P,D,YOY,,,-0.0502225980081193,0.0114086761960213
